success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,FP,bonus,nickname,rt,url,view_history,stimulus,key_press,shape_array,effect,correct_response,test_part,trial_part,correct,responses,trial_name
,html-keyboard-response,47,296814,0.0-3.3-0.3-2.14,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div>",,['stimuli/down_facing.png'],1.0,j,practice,feedback,,,
,html-keyboard-response,48,297321,0.0-3.3-0.3-0.15,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/plus.png'],0.0,f,practice,prepare,,,
,html-keyboard-response,49,298515,0.0-3.3-0.3-1.15,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,1180.49999998766,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/plus.png"" width=""30%"" style=""padding:2vmin""></div>",70.0,['stimuli/plus.png'],0.0,f,practice,main,1.0,,
,html-keyboard-response,50,300522,0.0-3.3-0.3-2.15,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""></div>",,['stimuli/plus.png'],0.0,f,practice,feedback,,,
,html-keyboard-response,51,301032,0.0-3.4-0.4-0.16,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/plus.png'],0.0,f,practice,prepare,,,
,html-keyboard-response,52,303042,0.0-3.4-0.4-1.16,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/plus.png"" width=""30%"" style=""padding:2vmin""></div>",,['stimuli/plus.png'],0.0,f,practice,main,,,
,html-keyboard-response,53,305051,0.0-3.4-0.4-2.16,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""></div>",,['stimuli/plus.png'],0.0,f,practice,feedback,,,
,html-keyboard-response,54,305555,0.0-3.4-0.4-0.17,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,0.59999999939464,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",74.0,['stimuli/down_facing.png'],1.0,j,practice,prepare,,,
,html-keyboard-response,55,305892,0.0-3.4-0.4-1.17,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,331.00000000558794,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin""></div>",74.0,['stimuli/down_facing.png'],1.0,j,practice,main,1.0,,
,html-keyboard-response,56,307898,0.0-3.4-0.4-2.17,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div>",,['stimuli/down_facing.png'],1.0,j,practice,feedback,,,
,html-keyboard-response,57,308405,0.0-3.4-0.4-0.18,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/plus.png'],0.0,f,practice,prepare,,,
,html-keyboard-response,58,310410,0.0-3.4-0.4-1.18,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/plus.png"" width=""30%"" style=""padding:2vmin""></div>",,['stimuli/plus.png'],0.0,f,practice,main,,,
,html-keyboard-response,59,312424,0.0-3.4-0.4-2.18,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""></div>",,['stimuli/plus.png'],0.0,f,practice,feedback,,,
,html-keyboard-response,60,312931,0.0-3.4-0.4-0.19,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/down_facing.png'],1.0,j,practice,prepare,,,
,html-keyboard-response,61,314080,0.0-3.4-0.4-1.19,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,1142.599999991944,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin""></div>",70.0,['stimuli/down_facing.png'],1.0,j,practice,main,0.0,,
,html-keyboard-response,62,316089,0.0-3.4-0.4-2.19,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div>",,['stimuli/down_facing.png'],1.0,j,practice,feedback,,,
,html-keyboard-response,63,316599,0.0-3.5-0.5-0.20,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/down_facing.png'],1.0,j,practice,prepare,,,
,html-keyboard-response,64,317412,0.0-3.5-0.5-1.20,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,805.2000000025146,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin""></div>",74.0,['stimuli/down_facing.png'],1.0,j,practice,main,1.0,,
,html-keyboard-response,65,319418,0.0-3.5-0.5-2.20,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div>",,['stimuli/down_facing.png'],1.0,j,practice,feedback,,,
,html-keyboard-response,66,319923,0.0-3.5-0.5-0.21,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/plus.png'],0.0,f,practice,prepare,,,
,html-keyboard-response,67,320408,0.0-3.5-0.5-1.21,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,397.1000000019558,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/plus.png"" width=""30%"" style=""padding:2vmin""></div>",74.0,['stimuli/plus.png'],0.0,f,practice,main,0.0,,
,html-keyboard-response,68,322413,0.0-3.5-0.5-2.21,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""></div>",,['stimuli/plus.png'],0.0,f,practice,feedback,,,
,html-keyboard-response,69,322925,0.0-3.5-0.5-0.22,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/plus.png'],0.0,f,practice,prepare,,,
,html-keyboard-response,70,323838,0.0-3.5-0.5-1.22,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,900.9000000078231,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/plus.png"" width=""30%"" style=""padding:2vmin""></div>",74.0,['stimuli/plus.png'],0.0,f,practice,main,0.0,,
,html-keyboard-response,71,325843,0.0-3.5-0.5-2.22,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""></div>",,['stimuli/plus.png'],0.0,f,practice,feedback,,,
,html-keyboard-response,72,326347,0.0-3.5-0.5-0.23,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/down_facing.png'],1.0,j,practice,prepare,,,
,html-keyboard-response,73,326848,0.0-3.5-0.5-1.23,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,491.60000000847504,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin""></div>",70.0,['stimuli/down_facing.png'],1.0,j,practice,main,0.0,,
,html-keyboard-response,74,328855,0.0-3.5-0.5-2.23,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div>",,['stimuli/down_facing.png'],1.0,j,practice,feedback,,,
,html-keyboard-response,75,329366,0.0-3.6-0.6-0.24,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/down_facing.png'],1.0,j,practice,prepare,,,
,html-keyboard-response,76,330157,0.0-3.6-0.6-1.24,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,783.8999999803491,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin""></div>",74.0,['stimuli/down_facing.png'],1.0,j,practice,main,1.0,,
,html-keyboard-response,77,332161,0.0-3.6-0.6-2.24,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div>",,['stimuli/down_facing.png'],1.0,j,practice,feedback,,,
,html-keyboard-response,78,332671,0.0-3.6-0.6-0.25,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/plus.png'],0.0,f,practice,prepare,,,
,html-keyboard-response,79,333144,0.0-3.6-0.6-1.25,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,462.09999997518025,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/plus.png"" width=""30%"" style=""padding:2vmin""></div>",74.0,['stimuli/plus.png'],0.0,f,practice,main,0.0,,
,html-keyboard-response,80,335153,0.0-3.6-0.6-2.25,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""></div>",,['stimuli/plus.png'],0.0,f,practice,feedback,,,
,html-keyboard-response,81,335660,0.0-3.6-0.6-0.26,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/plus.png'],0.0,f,practice,prepare,,,
,html-keyboard-response,82,336180,0.0-3.6-0.6-1.26,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,508.7000000057742,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/plus.png"" width=""30%"" style=""padding:2vmin""></div>",74.0,['stimuli/plus.png'],0.0,f,practice,main,0.0,,
,html-keyboard-response,83,338185,0.0-3.6-0.6-2.26,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""></div>",,['stimuli/plus.png'],0.0,f,practice,feedback,,,
,html-keyboard-response,84,338707,0.0-3.6-0.6-0.27,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/down_facing.png'],1.0,j,practice,prepare,,,
,html-keyboard-response,85,338793,0.0-3.6-0.6-1.27,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,77.60000001871958,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin""></div>",74.0,['stimuli/down_facing.png'],1.0,j,practice,main,1.0,,
,html-keyboard-response,86,340796,0.0-3.6-0.6-2.27,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div>",,['stimuli/down_facing.png'],1.0,j,practice,feedback,,,
,html-keyboard-response,87,341305,0.0-3.7-0.7-0.28,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/down_facing.png'],1.0,j,practice,prepare,,,
,html-keyboard-response,88,341731,0.0-3.7-0.7-1.28,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,414.40000000875443,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin""></div>",74.0,['stimuli/down_facing.png'],1.0,j,practice,main,1.0,,
,html-keyboard-response,89,343743,0.0-3.7-0.7-2.28,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div>",,['stimuli/down_facing.png'],1.0,j,practice,feedback,,,
,html-keyboard-response,90,344250,0.0-3.7-0.7-0.29,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/plus.png'],0.0,f,practice,prepare,,,
,html-keyboard-response,91,344857,0.0-3.7-0.7-1.29,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,599.2000000260305,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/plus.png"" width=""30%"" style=""padding:2vmin""></div>",74.0,['stimuli/plus.png'],0.0,f,practice,main,0.0,,
,html-keyboard-response,92,346860,0.0-3.7-0.7-2.29,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""></div>",,['stimuli/plus.png'],0.0,f,practice,feedback,,,
,html-keyboard-response,93,347366,0.0-3.7-0.7-0.30,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/down_facing.png'],1.0,j,practice,prepare,,,
,html-keyboard-response,94,347391,0.0-3.7-0.7-1.30,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,15.799999993760139,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin""></div>",74.0,['stimuli/down_facing.png'],1.0,j,practice,main,1.0,,
,html-keyboard-response,95,349396,0.0-3.7-0.7-2.30,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div>",,['stimuli/down_facing.png'],1.0,j,practice,feedback,,,
,html-keyboard-response,96,349902,0.0-3.7-0.7-0.31,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/plus.png'],0.0,f,practice,prepare,,,
,html-keyboard-response,97,349994,0.0-3.7-0.7-1.31,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,84.80000001145527,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/plus.png"" width=""30%"" style=""padding:2vmin""></div>",74.0,['stimuli/plus.png'],0.0,f,practice,main,0.0,,
,html-keyboard-response,98,351998,0.0-3.7-0.7-2.31,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""></div>",,['stimuli/plus.png'],0.0,f,practice,feedback,,,
,html-keyboard-response,99,352505,0.0-3.8-0.8-0.32,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,486.90000001806766,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",74.0,['stimuli/down_facing.png'],1.0,j,practice,prepare,,,
,html-keyboard-response,100,354515,0.0-3.8-0.8-1.32,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin""></div>",,['stimuli/down_facing.png'],1.0,j,practice,main,,,
,html-keyboard-response,101,356521,0.0-3.8-0.8-2.32,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div>",,['stimuli/down_facing.png'],1.0,j,practice,feedback,,,
,html-keyboard-response,102,357031,0.0-3.8-0.8-0.33,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/plus.png'],0.0,f,practice,prepare,,,
,html-keyboard-response,103,357698,0.0-3.8-0.8-1.33,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,657.100000011269,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/plus.png"" width=""30%"" style=""padding:2vmin""></div>",74.0,['stimuli/plus.png'],0.0,f,practice,main,0.0,,
,html-keyboard-response,104,359702,0.0-3.8-0.8-2.33,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""></div>",,['stimuli/plus.png'],0.0,f,practice,feedback,,,
,html-keyboard-response,105,360210,0.0-3.8-0.8-0.34,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/plus.png'],0.0,f,practice,prepare,,,
,html-keyboard-response,106,361155,0.0-3.8-0.8-1.34,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,934.6999999834225,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/plus.png"" width=""30%"" style=""padding:2vmin""></div>",70.0,['stimuli/plus.png'],0.0,f,practice,main,1.0,,
,html-keyboard-response,107,363159,0.0-3.8-0.8-2.34,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""></div>",,['stimuli/plus.png'],0.0,f,practice,feedback,,,
,html-keyboard-response,108,363665,0.0-3.8-0.8-0.35,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/down_facing.png'],1.0,j,practice,prepare,,,
,html-keyboard-response,109,364116,0.0-3.8-0.8-1.35,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,443.30000001355074,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin""></div>",74.0,['stimuli/down_facing.png'],1.0,j,practice,main,1.0,,
,html-keyboard-response,110,366121,0.0-3.8-0.8-2.35,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div>",,['stimuli/down_facing.png'],1.0,j,practice,feedback,,,
,html-keyboard-response,111,366629,0.0-3.9-0.9-0.36,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div>",,['stimuli/plus.png'],0.0,f,practice,prepare,,,
,html-keyboard-response,112,367254,0.0-3.9-0.9-1.36,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,617.2999999835156,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/plus.png"" width=""30%"" style=""padding:2vmin""></div>",70.0,['stimuli/plus.png'],0.0,f,practice,main,1.0,,
,html-keyboard-response,113,369260,0.0-3.9-0.9-2.36,5f10222e37592b0f5c021e29,5eef5cc0270c550c05faf0fe,5f105e1d6ba45e02b7906e11,False,0.14,Sam,,,,"<div class=""central_stim""></div>",,['stimuli/plus.png'],0.0,f,practice,feedback,,,
