,stimulus,response,RT,correct
3903,1,1,2,1
3904,1,1,3,1
3905,1,1,2,1
3906,1,1,2,1
3907,1,1,2,1
3908,1,0,3,0
3909,1,1,2,1
3910,1,1,2,1
3911,1,1,2,1
3912,1,1,2,1
3913,1,0,3,0
3914,1,0,3,0
3915,1,1,2,1
3916,1,1,3,1
3917,1,1,2,1
3918,1,1,2,1
3919,1,0,3,0
3920,1,1,2,1
3921,1,1,2,1
3922,1,0,2,0
3923,1,1,2,1
3924,1,1,4,1
3925,1,1,2,1
3926,1,1,2,1
3927,1,1,4,1
3928,1,1,2,1
3929,1,1,2,1
3930,1,1,2,1
3931,1,1,5,1
3932,1,1,3,1
3933,1,1,2,1
3934,1,1,3,1
3935,1,1,3,1
3936,1,1,2,1
3937,1,0,3,0
3938,1,1,2,1
3939,1,1,2,1
3940,1,1,2,1
3941,1,0,2,0
3942,1,1,6,1
3943,1,1,3,1
3944,1,1,2,1
3945,1,1,2,1
3946,1,1,3,1
3947,1,1,2,1
3948,1,1,2,1
3949,1,1,2,1
3950,1,1,2,1
3951,1,1,2,1
3952,1,1,3,1
3953,1,1,2,1
3954,1,1,2,1
3955,1,1,2,1
3956,1,0,2,0
3957,1,1,3,1
3958,1,1,2,1
3959,1,0,2,0
3960,1,0,2,0
3961,1,1,2,1
3962,1,1,2,1
3963,1,1,2,1
3964,1,1,3,1
3965,1,1,2,1
3966,1,1,3,1
3967,1,1,3,1
3968,1,1,2,1
3969,1,1,2,1
3970,1,1,2,1
3971,1,1,2,1
3972,1,1,3,1
3973,1,1,2,1
3974,1,1,3,1
3975,1,1,2,1
3976,1,1,2,1
3977,1,1,2,1
3978,1,1,2,1
3979,1,1,2,1
3980,1,1,2,1
3981,1,1,2,1
3982,1,1,2,1
3983,1,1,2,1
3984,1,1,2,1
3985,1,1,2,1
3986,1,1,2,1
3987,1,1,3,1
3988,1,1,2,1
3989,1,1,4,1
3990,1,0,3,0
3991,1,1,3,1
3992,1,1,2,1
3993,1,1,2,1
3994,1,0,3,0
3995,1,1,2,1
3996,1,1,2,1
3997,1,1,2,1
3998,1,1,2,1
3999,1,1,3,1
